,Unnamed: 0,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,lenth,note emotion,lab emotion,color,bee lenth,CNNpossibility,Season
2137,2137,{7A4D224B-A8AC-4620-8E4A-B53445AB7693},2020-07-22 00:00:00, ,0,That's a female horntail sawfly. Please let her go.,2020-07-22,47.335563,-122.62679,0.0,0.0,0.100477400791261,0,0,0.536724328994751,7
2138,2138,{7A59C1E6-B8A2-453E-B455-8395199EDD9B},2020-07-31 00:00:00,I tried to vacuum it up with a long attachment but wasn't able to.  I did take several pictures.  I've seen paper wasps many times over the years but have never seen a wasp or hornet this big.,0,Thanks for the submission. That is a Golden digger wasp. Not necessary to vacuum up. ,2020-08-01,47.271728,-122.45979,0.754940711462451,0.150563553421773,0.186849907822744,0,1,0.6569868922233582,8
2141,2141,{7A8E9BB0-9898-436B-BC34-9E781BBBAD47},2020-07-25 00:00:00,I've never seen anything like this before it looks like to be but it doesn't,0,Thanks for the submission. That's a ten lined June bug beetle. Completely harmless.,2020-07-25,47.156798,-122.185243,0.296442687747036,0.0774736433205517,0.404949308454057,0,0,0.4619671702384949,7
2144,2144,{7AAA2C6A-92BA-497B-984B-67F0D69BBD1D},2020-07-20 00:00:00, ,0,Thanks for your submission. That's a ten lined June bug beetle.,2020-07-27,48.40315,-122.64749,0.0,0.0,0.125976640259619,0,0,0.4717199802398681,7
2145,2145,{7AE5814E-47CA-4811-AEA3-2F72C9305194},2020-08-16 00:00:00,"I ended up killing it with a shoe/threw away after i took a picture.  It was definitely 2"" long and looked like the website pic.",0,Thanks for the submission. That looks like you killed a beetle.,2020-08-17,48.960013,-122.406565,0.50197628458498,0.407062261113063,0.161720300113886,0,1,0.6879798769950867,8
2148,2148,{7B407363-24DF-4E47-A515-5480DA03FB8B},2020-03-04 00:00:00,"I am not sure what this is, but I saw this on my living room wall one evening.  I had returned from visiting my daughter in Tx  on Feb 11, 2020,  who had been in Thailand in January.",0,A species of ichneumonid wasp,2020-04-13,47.634119,-122.646627,0.715415019762846,0.65389956476857,0.0056768321924281,0,0,0.6539667248725891,4
2149,2149,{7B7AECB4-EEBF-48A1-988E-0227B9BD95E2},2020-07-17 00:00:00,"Found this on front porch on a piece of furniture.  It was on it's back.  It measures 1 1/2"".  Should I put in a jar or just leave?",0,Just leave it. It's a harmless ten lined June bug beetle.,2020-07-17,47.310046,-122.330678,0.513833992094862,0.351750418143872,0.238536208503594,0,0,0.7376506328582764,7
2153,2153,{7BC8B5C6-7FD9-4199-901F-0AD228257A7A},2020-06-24 00:00:00,"It flew into me and was making a weird buzzing sound, the coloring of it looked odd so I killed it just in case. Not sure what a young one looks like, seems a little too hairy maybe.",0,That was a bumble bee. Please don't kill them. ,2020-06-24,48.967425,-122.259512,0.715415019762846,0.498819145399623,0.0822534832620048,0,0,0.4600772857666015,6
2157,2157,{7BF598E1-D0A7-4485-BC7F-9800EB56E033},2019-08-11 00:00:00,Never have seen a bee like this and I have lived in Washington my entire life.,0,"This is a native sawfly, Cimbex pacifica or Cimbex americana",2020-05-03,47.763623,-122.541143,0.304347826086956,0.296839079442516,0.157207814126827,0,0,0.6001687049865723,5
2158,2158,{7C1D682F-0067-4656-BC61-4218DEB4CA86},2020-07-26 00:00:00,"There was one flying by our blackberry vines, who was then joined by another. They began fighting and went to the ground. We were able to trap one and it is being very aggressive in the plastic tub that we have it in.",0,Thanks for your submission. That's a Golden digger wasp. ,2020-07-26,48.111661,-122.161907,0.853754940711462,0.358977843283363,0.251390397760321,1,0,0.6481122970581055,7
2159,2159,{7C1DB693-AB49-4458-866D-CFD404D1DA02},1/21/1200,I saw a larger than normal bee/hornet like insect on my concrete pad of my house. It appeared to be about 2 inches long and had an orange tint to the stripes on the back. It flew away when I got closer. I was about 4 feet away from it.,0, ,2020-08-16,47.21418,-121.136074,0.924901185770751,0.560254827141266,0.0,1,1,0.575819705040699,8
2162,2162,{7C64F719-C3F1-44AB-95F5-DBA54FC8FF73},2020-08-17 00:00:00,It was flying and then landed next to the mailbox for 109 Barbara Ln Everett 98203,0,Thanks for the submission. That looks like a bumble bee.,2020-08-17,47.926549,-122.23088,0.320158102766798,0.195838453866363,0.266847250969836,0,0,0.5035356879234314,8
2174,2174,{7D30F175-F7AA-4C93-9E94-02F2E25D09E3},2020-07-04 00:00:00,If hornet would like to set up traps,0,"No, that's an ten lined June bug beetle.",2020-07-04,47.9796,-122.35803,0.138339920948617,0.0738209651111332,0.0840555806575087,0,0,0.6804414391517639,7
2175,2175,{7D33C2A5-6340-4449-A0CB-90EA00B99D37},2020-08-26 00:00:00,"The bee was on our car in Maple Leaf, Seattle. It was approximately 1.5 inches long (perhaps a touch longer), and very thick. It does not appear to match any bees we can find online, but most similarly looked like the giant Asian hornet without the back",0,"Thanks for the submission. That is a wood boring, clearwing moth! It mimics hornets with its coloring. Totally harmless.",2020-08-26,47.679505,-122.3197,0.996047430830039,0.774108155833405,0.15233961279282,0,1,0.575819705040699,8
2179,2179,{7D55487B-DA3C-4B78-9229-5ED68AC5360A},2020-08-27 00:00:00, ,0,Thanks for the submission. That is the great golden digger wasp.,2020-08-27,48.9429,-122.45079,0.0,0.0,0.0317554667214807,0,0,0.7219392657279968,8
2180,2180,{7D589A11-FE01-4281-AA55-C295D73CA4F4},2020-08-18 00:00:00,Large hornet with yellow wings. Had previously seen a similar looking hornet a few weeks ago that definitely had a yellow face.,0,Thanks for the submission. That is a Siricid horntail sawfly.,2020-08-18,47.529884,-122.235437,0.49802371541502,0.477691095346476,0.103448912245756,1,0,0.575819705040699,8
2182,2182,{7D794A11-A2C7-4DC6-98B2-F69D7CBC10B4},2020-09-10 00:00:00,This wasp was on a patch of asters this afternoon. It doesn't look quite right - the butt is black and the thorax has a white and black pattern. It's not a bald face or yellow jacket. I've gardened in the area for over 50 years and have not seen an insec,0,Thanks for the submission. That is the great golden digger wasp.,2020-09-10,47.45593,-122.36096,1.0,0.222792897618127,0.149404911775537,1,0,0.312642365694046,9
2183,2183,{7D8D2B48-C189-4F3B-ACBA-1BC209BD8493},2020-09-19 00:00:00,We found this gigantic bee dead in our yard.  Is this a murder hornet??,0,"Thanks for the submission. That is a horntail sawfly, otherwise known as a wood wasp in the Urocerus genus.",2020-09-19,45.7307,-122.66699,0.276679841897233,0.0875320024660316,0.51569062543446,0,0,0.6179365515708923,9
2184,2184,{7D91F8F7-636D-469D-BF43-4906CC729B1F},2020-09-28 00:00:00,Found dead on our porch.,0,Thanks for the submission. That is a Carrion beetle!,2020-10-01,47.291177,-122.194341,0.0909090909090909,0.0326222426180374,5.05144887030768e-05,0,0,0.7323955297470093,10
2188,2188,{7DCD1C7F-6922-47B1-BCA8-2FBA6A1FC36C},2020-08-15 00:00:00, ,0,Thanks for the submission. That is a Golden digger wasp. Great in your garden! ,2020-08-15,47.525074,-122.225477,0.0,0.0,0.187934863481575,0,0,0.5361677408218384,8
2192,2192,{7DD7EEF3-9611-4827-8220-103DC7ABDBE5},2020-07-06 00:00:00,Found this dead laying on the pavement across the tracks from Golden Gardens,0,That's a ten lined June bug beetle.,2020-07-06,47.690819,-122.402076,0.296442687747036,0.285893927987235,0.167956971225064,0,0,0.3312883973121643,7
2195,2195,{7E16EDB5-DC19-45EA-AE1A-7A00865678D9},2020-08-02 00:00:00,We don't think this is an Asian Hornet but it's big so thought we'd report it. If it's not would you please tell us what it is. Thanks,0,Thanks for the submission. That is the Lion longhorn beetle!  ,2020-08-02,48.03964,-123.361186,0.525691699604743,0.346606055593224,0.111801359951651,0,1,0.6802634000778198,8
2201,2201,{7E6A2B01-F82D-4E57-85F7-8F28D7640231},2020-08-13 00:00:00,"I found a few of these types of wasps around my apple trees, even though I have several wasp traps around my home. A neighbor also has a honey bee hive, and I’ve started to notice less honey bees than normal around my garden.",0,Thanks for the submission. That looks like a paper wasp.,2020-08-13,47.228265,-122.554547,0.885375494071146,0.553823446476812,0.152636903585667,0,0,0.5612261891365051,8
2202,2202,{7E6A3DBB-538C-40AA-8376-9FAF7DCD3A57},2020-09-01 00:00:00,I captured this bee on my driveway parking strip this morning around 7am and have it in a glass jar,0,"Thanks for the submission. That is a Rove beetle with short wing covers, or elytra.",2020-09-01,47.768768,-122.241683,0.387351778656127,0.216462026377184,0.236728713973537,1,0,0.3693026900291443,9
2206,2206,{7E99DF8B-565D-410B-82A8-026ACB618AF7},2020-06-21 00:00:00,Found it climbing up our house,0,That is a gorgeous native elm sawfly! Please let her go. ,2020-06-21,48.717088,-122.340659,0.114624505928854,0.0163657360462977,0.202758370931801,0,0,0.4633718132972717,6
2208,2208,{7EB78724-1E17-4B18-8D7A-20986DE23777},2020-07-30 00:00:00,1.5-2 inch long?,0,Thanks for the submission. That is a Golden digger wasp. ,2020-07-30,47.14699,-122.56047,0.0592885375494071,0.0570273834851253,0.0789053453706157,0,1,0.5564740896224976,7
2209,2209,{7EBD4803-1ACB-4B64-BC2B-B142375CF4C0},2020-08-04 00:00:00,"In ground hive on south side of property behind boat trailers, near where photo was taken which had lots more climbing in and flying out.",0,Thanks for the submission. That is a Golden digger wasp. ,2020-08-04,47.42098,-123.13082,0.537549407114625,0.0726537211164193,0.066988936828181,0,0,0.6355874538421631,8
2212,2212,{7ECCBE46-5A3F-4F3F-B472-8CC1D8D292EF},2020-08-17 00:00:00,Observed large insect that appears to be a murder hornet while camping at deception pass. This is the second day in a row of seeing this insect at the campsite. We camp there every year and have never seen anything like it. It appeared to be nearly 2 inc,0,Thanks for the submission. That is a female Siricid horntail.,2020-08-18,48.399286,-122.659689,1.0,0.2568311946609,0.266761335109362,1,0,0.4141055047512054,8
2214,2214,{7ED7A47A-25D6-4756-BB66-CCD295EC0E7D},2020-06-17 00:00:00,"In spokane, wa west side",0,That's a gorgeous damselfly or dragonfly! Please don't kill them.,2020-06-17,47.678839,-117.479113,0.0909090909090909,0.0273069591264345,0.215848338765485,0,0,0.6259644627571106,6
2216,2216,{7EE0AA42-B04E-47EA-BEC8-A758D64E7AC3},2020-08-09 00:00:00,Huge bee with a huge stinger,0,Thanks for the submission. That was a female Siricid sawfly. Please don't kill them.,2020-08-09,46.961777,-122.759356,0.106719367588933,0.0281677907952224,0.0668941528685228,0,1,0.517379105091095,8
2218,2218,{7F0017B0-FF51-4486-A3F0-FA9A61B7B368},2020-09-01 00:00:00,"In my garden on the flowers of garlic chives, 2 large, 1 small",0,Thanks for the submission. That is the beneficial great golden digger wasp.,2020-09-01,47.549789,-122.104981,0.241106719367589,0.0936557027480723,0.152404958211224,0,0,0.6649956107139587,9
2221,2221,{7F3B6DB6-2ED4-4415-8DC2-3F03EC88F353},2019-09-30 00:00:00,Insects observed late Sept or early Oct,1,"Thank you for contacting us with photographs, and for sending the specimens!",2020-06-15,48.993892,-122.702242,0.150197628458498,0.0541596961024542,0.226223068448034,0,0,0.8823240399360657,6
2222,2222,{7F4AE36C-7552-4C9E-B3A3-AD8169E72CD0},2020-07-27 00:00:00,"Hello, found dead thought it looked like the giant Asian hornet - sending pictures",0,Thanks for the submission. That is a native elm sawfly. ,2020-07-28,47.492431,-122.02452,0.320158102766798,0.0062272126891946,0.255074564188289,0,1,0.8118280172348022,7
2224,2224,{7F5226D9-0794-45AC-A8A7-1EC209A220E4},2020-08-25 00:00:00,Found it Dead in Everett Wa,0,"Thanks for the submission. That is a wood wasp, also known as a horntail sawfly.",2020-08-25,47.928197,-122.228784,0.102766798418972,0.0723168391221299,0.153022374788031,0,0,0.5565887093544006,8
2226,2226,{7F558149-3C08-41B0-8E9E-0D8F91FF7DA9},2020-05-17 00:00:00,Not the Asian hornet but I can’t figure out what it is and we haven’t seen it before,0,"This is an ichneumonid wasp, likely from the genus Spilichneumon.",2020-05-17,47.81082,-117.595544,0.328063241106719,0.236803176814695,0.300503469782117,0,0,0.6365054249763489,5
2227,2227,{7F602342-F6C3-4F09-853F-0B5D5376BD51},2020-05-03 00:00:00,Very large hornet on the bike paths at SeaTac park.,0,This beauty is a Cimbex sawfly!  ,2020-05-03,47.479726,-122.30849,0.197628458498024,0.0531017060283671,0.12341267955832,0,0,0.56966632604599,5
2228,2228,{7F7E6648-8EF3-465E-981B-2C622869195C},2020-10-07 00:00:00,Found this guy flying in my garage.  I captured it and it is alive in a jar.,0,Thanks for the submission. That is a Cicada killer.,2020-10-07,47.225409,-122.606681,0.296442687747036,0.270506065420254,0.0773699176365017,1,0,0.7085558772087097,10
2233,2233,{7FB130FD-A5D4-4F44-ACED-7519814733A1},2020-08-28 00:00:00, ,0,"Thanks for the submission. That is a Tremex wood wasp, or horntail sawfly.",2020-08-28,47.487766,-122.219129,0.0,0.0,0.16291264404187,0,0,0.6366474628448486,8
2235,2235,{7FD65D34-433D-481A-A875-1996BE320A99},2020-08-31 00:00:00,found in the grass near a plant with lots of bumblebees. Dogs where trying to eat it. It looked hurt.,0,"Thanks for the submission. That is a Urocerus sp. wood wasp, or horntail sawfly.",2020-09-02,47.14808,-122.1591,0.395256916996047,0.312948015320276,0.349768533840512,0,0,0.5492362380027771,9
2237,2237,{7FEB5222-6BB2-4FB6-A80D-6E18E2A92257},2020-08-04 00:00:00,Found large hornet alive on my property trapped it in a jar.,0,"Thanks for the submission. That is a native, elm sawfly. ",2020-08-04,47.36611,-122.75008,0.233201581027668,0.118627593152929,0.204970519743871,0,0,0.575819705040699,8
2240,2240,{7FFFD13D-74C0-4DA8-8C54-E61B7A1AC264},2020-07-28 00:00:00,"It’s huge (like dollar coin size) and has been flying around my house in Ephrata, WA for a couple of weeks. I just found it alive, but drowning in a water bucket sitting outside. Not sure if it is a murder hornet or something else, but wanted to report",0,Thanks for the submission. That is a Cicada killer. ,2020-07-28,47.31867,-119.55125,0.992094861660079,0.273460375055985,0.11413165061817,0,1,0.4877617359161377,7
2241,2241,{800598A0-F137-48DB-9D55-2655E9AD680C},2020-08-28 00:00:00, ,0,"Thanks for the submission. That is an Urocerus wood wasp, also known as a horntail sawfly.",2020-08-28,48.442281,-122.66319,0.0,0.0,0.432537385195389,0,0,0.4766985177993774,8
2243,2243,{8020CC9C-6ABE-465D-8F9A-C68AC1057596},2020-09-05 00:00:00,"Found in residential backyard at 9534 39th Loop NE, Olympia, WA 98516",0,Thanks for the submission. That is the great golden digger wasp.,2020-09-05,47.62984,-120.68945,0.268774703557312,0.134637345365333,0.120214895912653,0,0,0.4977701306343078,9
2244,2244,{8046D642-7B2A-4D95-8934-55BB50EEEC54},2020-09-11 00:00:00,"Observed in Arlington, Wa rural area",0,Thanks for the submission. That is a bald faced hornet.,2020-09-12,48.138078,-122.22604,0.138339920948617,0.084247524243452,0.0422572953857514,0,0,0.575049102306366,9
2247,2247,{8059DAD5-4BB7-40A8-8DF6-E14557D6930D},2020-06-14 00:00:00,"Found this bee(?) in our garden. Not sure what kind it is, but is about an inch long. Could this be an asian hornet?",0,That is a native elm sawfly. Note the clubbed antennae.,2020-06-15,46.918502,-123.015297,0.454545454545454,0.0459511465261164,0.22702508062616,0,1,0.6722715497016907,6
2248,2248,{80634955-1DEE-4A05-BDF3-4C7C3284BA20},2020-07-13 00:00:00,Found this outside our front door / Kennewick WA,0,Western cicada killer. ,2020-07-13,46.187395,-119.14533,0.185770750988142,0.0848513704047016,0.0748781299077169,0,0,0.5878427028656006,7
2250,2250,{8085F023-A0A5-45F7-A01D-ACF76E2BA6F8},2020-08-03 00:00:00,I don’t know how big those hornets get but added the lead to try to have size comparison for you. I was walking dog so didn’t have anything to put it in.,0,Thanks for the submission. That looks like a yellowjacket. ,2020-08-03,47.68305,-122.2986,0.600790513833992,0.0541495158259925,0.139196075408876,0,1,0.6413853764533997,8
2251,2251,{8088E7BC-97AB-41F5-95F4-36DAEECA5B45},2020-07-15 00:00:00,big bee at least 2-3 inches almost all yellow with distinct black tail,0,That abdomen looks like a Golden digger wasp. ,2020-07-15,47.662411,-122.368428,0.272727272727273,0.118207371033624,0.167526411266861,1,1,0.7563286423683167,7
2252,2252,{808ADCBC-5203-4EAE-9D59-B48E92145532},2020-09-02 00:00:00,"Did not see the bees up close. Noticed they are fairly large, majority of the body is black but had some yellow it it. I have two of these nests in my neighborhood where I live in.",0,Thanks for the submission. That looks like a bald faced hornet nest. Asian giant hornets nests nearer the ground.,2020-09-02,48.951943,-122.510596,0.707509881422925,0.223054304292015,0.385670866139674,1,0,0.5730324983596802,9
2255,2255,{80D47A93-4BDF-4CF9-835D-7C60E806585E},2020-09-25 00:00:00,My dog brought this in to my home. I dont think its an Asian Hornet but I've never seen anything like it before.,0,"Thanks for the submission. That is a wood wasp, or horntail sawfly.",2020-09-28,46.44219,-124.0513,0.438735177865613,0.35508951623169,0.0168464207358977,0,0,0.2000000029802322,9
